# TEST CONFIGURATION BEGIN
# ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=4), position=450000, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=3), position=400000, random_state=None... stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=2), position=50000, random_state=None, stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=1), width=1), width=1), width=1), width=1), width=1), width=1), width=1), width=1), width=1)
# [D+RESET] AdaptiveSemiRegressorJr(detect_drift=True, learning_rate=0.3, max_buffer=None, max_depth=6, max_window_size=1000, min_window_size=1, pre_train=None, ratio_unsampled=None, small_window_size=None, unic='N')
# [RESET] AdaptiveSemiRegressorJULIA(learning_rate=0.3, max_buffer=None, max_depth=6, max_window_size=1000, min_window_size=1, pre_train=None, ratio_unsampled=None, small_window_size=None)
# [D-SEM] AdaptiveSemiRegressorJ(detect_drift=True, learning_rate=0.3, max_buffer=None, max_depth=6, max_window_size=1000, min_window_size=1, pre_train=None, ratio_unsampled=None, small_window_size=None, unic='N')
# [SEM_RESET] AdaptiveSemiRegressorJS(learning_rate=0.3, max_buffer=None, max_depth=6, max_window_size=1000, min_window_size=1, pre_train=None, ratio_unsampled=None, small_window_size=None)
# [HTR] HoeffdingTreeRegressor(binary_split=False, grace_period=200, leaf_prediction='perceptron', learning_ratio_const=True, learning_ratio_decay=0.001, learning_ratio_perceptron=0.02, max_byte_size=33554432, memory_estimate_period=1000000, nb_threshold=0, no_preprune=False, nominal_attributes=None, random_state=None, remove_poor_atts=False, split_confidence=1e-07, stop_mem_management=False, tie_threshold=0.05)
# [HTRA] HoeffdingAdaptiveTreeRegressor(binary_split=False, grace_period=200, leaf_prediction='perceptron', learning_ratio_const=True, learning_ratio_decay=0.001, learning_ratio_perceptron=0.02, max_byte_size=33554432, memory_estimate_period=1000000, no_preprune=False, nominal_attributes=None, random_state=None, remove_poor_atts=False, split_confidence=1e-07, stop_mem_management=False, tie_threshold=0.05)
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['mean_square_error', 'running_time'], n_wait=200, output_file='exec_ALL_abrupto1.out', pretrain_size=0, restart_stream=True, show_plot=True)
# TEST CONFIGURATION END
id,mean_mse_[D+RESET],current_mse_[D+RESET],mean_mse_[RESET],current_mse_[RESET],mean_mse_[D-SEM],current_mse_[D-SEM],mean_mse_[SEM_RESET],current_mse_[SEM_RESET],mean_mse_[HTR],current_mse_[HTR],mean_mse_[HTRA],current_mse_[HTRA],training_time_[D+RESET],testing_time_[D+RESET],total_running_time_[D+RESET],training_time_[RESET],testing_time_[RESET],total_running_time_[RESET],training_time_[D-SEM],testing_time_[D-SEM],total_running_time_[D-SEM],training_time_[SEM_RESET],testing_time_[SEM_RESET],total_running_time_[SEM_RESET],training_time_[HTR],testing_time_[HTR],total_running_time_[HTR],training_time_[HTRA],testing_time_[HTRA],total_running_time_[HTRA]
158199,4907.679721,3471.271388,4677.470343,2693.562999,4753.989090,2284.098739,4579.796555,2779.353859,13315.291379,8607.668865,10931.970710,7597.685352,66.886505,38.557598,105.444103,5.511189,32.309678,37.820867,69.039677,32.240947,101.280624,3.468331,32.914334,36.382665,34.667697,6.701879,41.369576,104.112471,5.173462,109.285933
158399,4905.086885,2854.153646,4674.962888,2691.566484,4751.171566,2522.510551,4577.251767,2564.324842,13310.583419,9586.586548,10927.635207,7498.252415,66.974587,38.606868,105.581455,5.541477,32.356396,37.897873,69.142856,32.287128,101.429984,3.470109,32.959582,36.429691,34.710574,6.712078,41.422652,104.282168,5.181270,109.463438
158599,4902.461717,2823.328650,4672.663483,2851.534739,4748.399039,2552.557106,4574.531488,2420.070415,13307.936226,11211.359584,10924.547823,8479.339552,67.059832,38.652005,105.711837,5.543319,32.399263,37.942582,69.221385,32.330943,101.552328,3.472361,33.001954,36.474316,34.750890,6.721442,41.472332,104.434395,5.188701,109.623097
158799,4899.587494,2620.328417,4669.820574,2415.393629,4745.349635,2327.172641,4571.727498,2348.163295,13302.753043,9192.489075,10919.692922,7069.756683,67.139337,38.696092,105.835429,5.545256,32.440010,37.985267,69.302159,32.369717,101.671876,3.474458,33.043707,36.518165,34.779759,6.730729,41.510488,104.598995,5.195936,109.794931
158999,4896.521910,2462.448411,4666.921400,2364.977165,4742.547380,2517.556768,4569.396040,2718.218306,13296.177921,8075.531111,10914.046576,6430.847823,67.235198,38.740210,105.975408,5.547622,32.480724,38.028347,69.382821,32.411645,101.794465,3.476663,33.086557,36.563220,34.819750,6.739777,41.559527,104.771460,5.203120,109.974580
159199,4893.973325,2867.848290,4664.454226,2703.050961,4739.959758,2682.800093,4567.158322,2788.172859,13292.452109,10330.431374,10910.690204,8242.374661,67.413315,38.787013,106.200328,5.550163,32.525722,38.075885,69.493252,32.455934,101.949186,3.498416,33.131158,36.629574,34.870229,6.749563,41.619792,104.949610,5.210787,110.160397
159399,4891.435638,2871.436842,4662.167491,2841.926068,4737.333612,2646.921877,4564.957925,2813.441771,13287.330728,9210.711615,10904.676764,6117.978681,67.497514,38.848330,106.345845,5.576167,32.570007,38.146174,69.574721,32.500982,102.075703,3.499977,33.201187,36.701164,34.924001,6.758716,41.682716,105.109059,5.217836,110.326895
159599,4889.253338,3149.960378,4660.100052,3012.351629,4735.062159,2924.713603,4562.481051,2588.412447,13281.146713,8352.486297,10900.187250,7322.043965,67.590556,38.896712,106.487268,5.577845,32.616434,38.194279,69.654462,32.545236,102.199699,3.501942,33.246649,36.748590,34.963463,6.767962,41.731426,105.243743,5.224896,110.468639
159799,4886.617466,2783.191347,4658.905557,3705.698669,4732.094601,2363.984040,4560.635709,3088.052994,13275.381844,8675.016999,10896.248880,7753.430170,67.671104,38.936617,106.607721,5.580053,32.655443,38.235497,69.739701,32.584104,102.323805,3.504080,33.286664,36.790744,34.993271,6.777260,41.770531,105.396293,5.232304,110.628597
159999,4883.707544,2558.680177,4656.486563,2723.710417,4729.364193,2547.768136,4557.601925,2133.608584,13269.896890,8887.418077,10892.507549,7903.183936,67.775778,38.982600,106.758378,5.582456,32.701043,38.283499,69.829373,32.631194,102.460567,3.506641,33.334182,36.840823,35.041527,6.787153,41.828680,105.583319,5.239947,110.823267
160199,4881.394115,3030.650685,4653.826907,2526.102169,4727.039990,2867.677558,4555.290390,2706.061893,13266.629292,10652.551185,10888.586883,7752.053694,67.857791,39.035319,106.893110,5.584830,32.747255,38.332085,70.254931,32.680416,102.935347,3.524870,33.382863,36.907733,35.091813,6.796663,41.888476,105.731350,5.247243,110.978593
160399,4879.437570,3312.245226,4650.771075,2203.048958,4724.313160,2540.122297,4552.770340,2534.210921,13262.661935,10084.809091,10885.136025,8120.999110,67.932776,39.074647,107.007423,5.686430,32.783914,38.470344,70.325524,32.715719,103.041243,3.526393,33.432803,36.959196,35.134151,6.805607,41.939758,105.899922,5.254388,111.154311
160599,4876.748315,2719.965727,4648.396913,2744.319605,4721.424749,2404.919080,4551.051194,3172.296121,13257.385028,9025.305438,10881.350716,7845.532515,68.000138,39.110121,107.110259,5.688003,32.816393,38.504397,70.391210,32.747410,103.138619,3.528302,33.465678,36.993980,35.161384,6.813837,41.975221,106.063179,5.261090,111.324269
160799,4874.106231,2752.513133,4645.640684,2432.388834,4718.516368,2383.085837,4548.419380,2435.072278,13252.345018,9205.216783,10876.354554,6864.436615,68.075223,39.149758,107.224981,5.690122,32.853058,38.543181,70.467963,32.785994,103.253956,3.530399,33.503435,37.033834,35.190668,6.822942,42.013609,106.210817,5.268378,111.479196
160999,4871.891643,3091.362268,4643.178410,2663.509776,4715.591436,2363.946419,4546.371231,2899.659771,13248.423329,10095.385497,10872.302342,7614.323980,68.162779,39.189751,107.352531,5.692478,32.887013,38.579491,70.537818,32.819040,103.356858,3.532619,33.536722,37.069341,35.257753,6.831524,42.089277,106.413312,5.275417,111.688729
161199,4869.120036,2637.976621,4640.645964,2602.026953,4712.570928,2281.062151,4544.330964,2901.916086,13244.346106,9962.181718,10867.968405,7379.148948,68.228080,39.226045,107.454125,5.694545,32.920460,38.615005,70.627783,32.851953,103.479736,3.549273,33.569322,37.118595,35.303116,6.839505,42.142620,106.582106,5.281988,111.864094
161399,4867.078990,3221.995714,4637.953132,2467.530312,4710.066503,2691.500137,4541.787634,2491.863176,13239.487279,9323.273080,10862.443802,6409.613992,68.295690,39.260990,107.556680,5.713524,32.952910,38.666434,70.695300,32.884825,103.580126,3.550765,33.602193,37.152958,35.340409,6.847847,42.188256,106.731067,5.288906,112.019973
161599,4864.118686,2475.153755,4635.205011,2417.471266,4707.170697,2370.255311,4539.179191,2434.166015,13233.524694,8421.718118,10857.343267,6741.211280,68.365875,39.311796,107.677671,5.715124,32.986775,38.701899,70.764435,32.918153,103.682588,3.552565,33.636852,37.189417,35.390231,6.856112,42.246342,106.929017,5.295595,112.224612
161799,4862.059259,3198.042454,4632.655104,2572.330231,4704.360354,2433.602940,4536.898493,2694.094538,13228.732598,9356.719376,10853.151696,7466.362309,68.446076,39.369366,107.815442,5.717347,33.031589,38.748937,70.845989,32.962047,103.808036,3.554606,33.681325,37.235931,35.419757,6.865179,42.284936,107.095215,5.302826,112.398041
161999,4860.029005,3217.553228,4629.586749,2147.287914,4701.728094,2572.229822,4534.921863,2935.827890,13224.721322,9979.598881,10849.189179,7643.513386,68.596780,39.413429,108.010209,5.719458,33.067426,38.786884,70.922164,33.000898,103.923062,3.556855,33.724948,37.281803,35.448543,6.873636,42.322179,107.277153,5.309695,112.586848
162199,4858.406717,3544.353046,4627.190811,2686.481136,4698.573605,2143.437464,4532.908235,2901.869858,13221.729250,10798.150895,10846.052268,8305.154496,68.670730,39.452197,108.122928,5.721858,33.101510,38.823368,71.015223,33.035333,104.050556,3.575303,33.761323,37.336626,35.522803,6.882674,42.405477,107.435266,5.316902,112.752168
162399,4856.472098,3287.496688,4624.090481,2109.722493,4697.078360,3484.434763,4529.716160,1940.942980,13215.821805,8424.883864,10839.914235,5861.969421,68.742963,39.490578,108.233541,5.740197,33.137307,38.877504,71.086766,33.071242,104.158007,3.576824,33.798286,37.375110,35.608635,6.891306,42.499941,107.608182,5.323966,112.932149
162599,4854.941857,3612.385861,4621.853258,2805.228779,4694.641094,2715.580719,4526.503724,1918.005786,13211.050612,9336.841773,10836.187282,7809.900901,68.818322,39.531669,108.349991,5.741913,33.175666,38.917579,71.162710,33.109021,104.271731,3.578743,33.838281,37.417024,35.681145,6.900524,42.581669,107.762978,5.331252,113.094230
162799,4852.759837,3078.777571,4619.184291,2449.313961,4691.966190,2517.269289,4523.902598,2409.187108,13206.559765,9555.501428,10831.356846,6904.213032,68.896511,39.577548,108.474058,5.744086,33.214655,38.958741,71.239632,33.154405,104.394037,3.580824,33.878930,37.459754,35.709384,6.909955,42.619339,107.939581,5.338754,113.278335
162999,4851.052137,3460.984012,4617.777090,3472.315385,4689.161942,2406.504231,4521.439752,2516.683483,13203.302019,10551.496402,10827.333693,7552.486475,68.984339,39.619425,108.603765,5.746670,33.254191,39.000861,71.318449,33.191896,104.510345,3.583168,33.918843,37.502011,35.737081,6.918970,42.656051,108.084447,5.345911,113.430358
163199,4849.063533,3228.351321,4614.990388,2343.827806,4686.452352,2478.136568,4519.702865,3104.139703,13199.372477,9996.796078,10824.179075,8253.166109,69.069669,39.663250,108.732919,5.749265,33.296221,39.045486,71.430858,33.235428,104.666286,3.600385,33.964380,37.564764,35.790026,6.929198,42.719224,108.251576,5.353943,113.605519
163399,4846.734877,2946.552257,4613.005122,2993.028443,4683.496260,2271.324733,4517.166338,2447.360178,13196.030468,10468.951433,10820.987862,8216.957638,69.159574,39.710819,108.870393,5.766622,33.340001,39.106623,71.518650,33.279607,104.798257,3.602244,34.008521,37.610766,35.821198,6.938710,42.759907,108.451184,5.361462,113.812646
163599,4844.590798,3092.878027,4610.134051,2264.469381,4680.430155,2175.422753,4514.666357,2472.181982,13191.146520,9200.960298,10816.445005,7104.931034,69.235930,39.753727,108.989657,5.768348,33.385312,39.153659,71.592187,33.321524,104.913711,3.604105,34.051250,37.655355,35.884539,6.947699,42.832238,108.598740,5.368563,113.967303
163799,4842.658735,3262.230790,4607.019982,2059.711106,4677.338099,2148.036454,4512.340804,2610.038935,13186.277916,9203.760509,10811.610580,6857.050558,69.310363,39.795549,109.105912,5.770455,33.426638,39.197094,71.665067,33.362282,105.027349,3.605977,34.092620,37.698597,35.911725,6.956701,42.868426,108.750991,5.375661,114.126652
163999,4840.159943,2793.649553,4605.025906,2971.877433,4674.715411,2526.733950,4509.382682,2086.680769,13182.726477,10274.097863,10810.157080,9619.740861,69.396255,39.837334,109.233589,5.772637,33.464255,39.236892,71.742279,33.400375,105.142654,3.608349,34.131910,37.740258,35.939369,6.965453,42.904821,108.896879,5.382683,114.279562
164199,4838.346640,3351.438221,4602.693136,2689.821696,4671.776406,2261.792082,4506.819522,2405.028339,13175.874948,7557.621221,10805.397416,6902.472544,69.477003,39.878898,109.355901,5.775327,33.503726,39.279053,71.843451,33.441699,105.285150,3.624769,34.174528,37.799297,35.989895,6.975097,42.964992,109.063438,5.390332,114.453770
164399,4836.917176,3663.327448,4600.587464,2871.831149,4668.920650,2324.345070,4504.137136,2301.897760,13171.184930,9320.679677,10801.126621,7294.804052,69.557821,39.929279,109.487101,5.795079,33.550355,39.345434,71.923479,33.488212,105.411691,3.626354,34.221968,37.848321,36.018182,6.984463,43.002645,109.218495,5.397496,114.615991
164599,4834.806170,3099.559305,4597.354267,1939.666291,4666.332662,2539.006185,4501.808330,2587.530111,13167.415737,10069.139548,10796.272133,6805.883481,69.628710,39.972120,109.600830,5.796704,33.586825,39.383530,71.992155,33.522316,105.514470,3.628345,34.257649,37.885994,36.055937,6.992856,43.048793,109.364650,5.404338,114.768988
164799,4832.990862,3338.991933,4594.531678,2271.540681,4663.462053,2300.950923,4499.222815,2371.343530,13164.277262,10581.311843,10792.534739,7716.658828,69.710812,40.025365,109.736177,5.798560,33.636364,39.434924,72.072281,33.571288,105.643569,3.630367,34.307474,37.937841,36.083270,7.002062,43.085332,109.522828,5.411447,114.934275
164999,4831.090256,3264.990897,4591.583641,2162.401679,4660.448843,2177.563976,4496.493386,2247.443868,13158.082823,8053.865319,10787.048588,6266.460289,69.809154,40.090221,109.899376,5.800750,33.688640,39.489390,72.155307,33.620629,105.775936,3.632461,34.353842,37.986303,36.110936,7.011213,43.122149,109.672219,5.418521,115.090740
165199,4828.530225,2716.504883,4589.081739,2525.012475,4657.547431,2263.882378,4494.176614,2582.840054,13152.477906,8528.421110,10782.761328,7245.771898,69.884991,40.136140,110.021130,5.803180,33.727659,39.530839,72.240538,33.661644,105.902182,3.651086,34.395810,38.046896,36.182260,7.019805,43.202065,109.811595,5.425372,115.236968
165399,4826.268004,2957.673746,4586.262066,2257.212341,4654.863342,2437.806078,4492.461042,3075.398380,13146.216804,7974.547198,10777.439390,6381.519086,69.963514,40.177497,110.141011,5.821956,33.768657,39.590613,72.315708,33.701053,106.016761,3.652721,34.437227,38.089948,36.211823,7.029204,43.241027,109.994242,5.432785,115.427027
165599,4824.285169,3184.479956,4583.628424,2405.605823,4652.691322,2856.430481,4490.092540,2531.341808,13140.993948,8821.691596,10772.653528,6814.744934,70.039768,40.219634,110.259401,5.823597,33.805814,39.629411,72.387429,33.737763,106.125192,3.654481,34.476133,38.130614,36.260565,7.038013,43.298578,110.143195,5.439870,115.583065
165799,4822.086152,3001.300341,4581.425340,2757.272452,4650.687246,2991.312715,4488.235770,2950.829793,13136.720463,9598.275196,10769.481039,8142.660188,70.121607,40.261777,110.383384,5.825870,33.844547,39.670417,72.467500,33.777692,106.245192,3.656633,34.520282,38.176915,36.290345,7.047515,43.337861,110.330567,5.447408,115.777975
165999,4820.168679,3230.583839,4578.622379,2254.967714,4648.490215,2827.151175,4485.484251,2204.475258,13132.591516,9709.694298,10764.057952,6268.319285,70.215642,40.303129,110.518771,5.828422,33.883231,39.711653,72.546116,33.818235,106.364351,3.659074,34.561076,38.220150,36.343077,7.057144,43.400221,110.495428,5.455143,115.950571
166199,4818.719606,3615.989083,4575.940864,2350.283241,4646.220008,2761.948083,4483.145431,2541.924604,13128.893249,10059.331806,10760.136135,7505.027838,70.282864,40.342386,110.625250,5.830496,33.916430,39.746926,72.623750,33.850736,106.474486,3.666536,34.593072,38.259607,36.370863,7.065241,43.436103,110.671030,5.461820,116.132850
166399,4817.104040,3474.568785,4573.650199,2670.107527,4644.147683,2922.045716,4481.017259,2712.506445,13122.064385,7447.278396,10755.477614,6884.246983,70.352353,40.380853,110.733206,5.851229,33.952319,39.803548,72.692835,33.885983,106.578818,3.668006,34.628537,38.296543,36.398327,7.073553,43.471879,110.836430,5.468653,116.305083
166599,4815.289743,3305.794235,4572.027823,3222.211126,4642.198354,3020.356748,4478.609047,2474.976266,13117.015032,8915.952798,10750.823351,6878.476673,70.456245,40.436166,110.892412,5.852810,34.002664,39.855473,72.771247,33.939671,106.710917,3.669868,34.684376,38.354244,36.471481,7.082132,43.553614,110.982311,5.475458,116.457770
166799,4812.781511,2723.424491,4569.085988,2118.537121,4639.607347,2481.298458,4476.086986,2375.210901,13112.347291,9224.119568,10745.089064,5968.427983,70.528702,40.478463,111.007165,5.854723,34.040879,39.895602,73.175890,33.977809,107.153699,3.671822,34.723550,38.395371,36.499165,7.090865,43.590030,111.134185,5.482442,116.616627
166999,4810.948527,3282.240030,4566.358293,2291.460417,4636.863734,2348.690939,4473.477221,2296.932566,13107.976047,9462.358286,10739.950192,6454.130957,70.619829,40.522332,111.142161,5.857105,34.082854,39.939960,73.257724,34.021248,107.278972,3.674056,34.766617,38.440673,36.537741,7.100123,43.637864,111.285775,5.489762,116.775537
167199,4808.729229,2955.615250,4563.611850,2270.331966,4634.930563,3020.732249,4471.228861,2593.848214,13103.223840,9135.131014,10734.958079,6566.543493,70.695423,40.568121,111.263543,5.859255,34.118918,39.978174,73.343537,34.060431,107.403968,3.681629,34.810462,38.492091,36.586460,7.108667,43.695127,111.449954,5.496761,116.946715
167399,4806.751406,3153.291410,4561.547892,2836.079241,4632.547046,2639.927325,4468.774350,2416.803840,13098.788886,9391.167376,10731.253789,7634.467539,70.771085,40.610813,111.381898,5.881177,34.159050,40.040227,73.417619,34.099959,107.517578,3.683240,34.850042,38.533281,36.634649,7.117603,43.752252,111.642233,5.503858,117.146091
167599,4804.714940,3100.192687,4559.782593,3082.227363,4630.063017,2550.930751,4466.378319,2460.899720,13093.132851,8359.031663,10726.539290,6780.503643,70.836864,40.645290,111.482154,5.882727,34.190428,40.073155,73.481681,34.131468,107.613149,3.684902,34.881851,38.566753,36.669568,7.125788,43.795356,111.792290,5.510529,117.302819
167799,4803.354986,3663.713849,4557.499843,2644.555085,4628.159687,3033.168830,4464.353271,2767.363360,13089.556909,10092.917072,10723.299829,8008.631034,70.903616,40.679803,111.583419,5.884636,34.221549,40.106186,73.549112,34.163773,107.712885,3.686725,34.914120,38.600845,36.711172,7.134056,43.845228,111.960492,5.517314,117.477806
167999,4801.653538,3374.138026,4555.094453,2536.972269,4625.753150,2606.669072,4461.689484,2226.772009,13084.220192,8606.714908,10718.194888,6435.149394,70.984180,40.715667,111.699848,5.886845,34.254050,40.140895,73.615886,34.196000,107.811887,3.688774,34.946095,38.634869,36.750079,7.142457,43.892536,112.132908,5.524159,117.657067
168199,4799.092089,2647.474917,4552.367101,2261.391658,4623.980179,3134.684361,4459.596394,2701.401099,13079.830446,9392.443832,10713.719150,6954.099017,71.052697,40.754018,111.806715,5.889024,34.287977,40.177001,73.692562,34.229453,107.922015,3.696596,34.978873,38.675469,36.798514,7.150538,43.949052,112.300032,5.530812,117.830844
168399,4797.225727,3227.615445,4549.977329,2540.179298,4621.909298,2880.297839,4457.790607,2939.123421,13076.285569,10095.044334,10709.458431,7126.194435,71.124156,40.793531,111.917687,5.911459,34.324678,40.236137,73.764388,34.266711,108.031099,3.698207,35.014104,38.712311,36.882579,7.159072,44.041651,112.476502,5.537829,118.014331
168599,4795.183182,3075.360799,4547.895631,2795.105286,4619.078268,2235.351393,4455.593800,2605.882341,13072.333353,9744.567217,10705.752589,7585.432924,71.197134,40.836203,112.033337,5.913133,34.364410,40.277542,73.837393,34.305510,108.142903,3.700000,35.052649,38.752650,36.931371,7.168053,44.099424,112.621554,5.545003,118.166556
168799,4793.354456,3251.737811,4545.592314,2603.896695,4616.642609,2563.381681,4453.384729,2591.138126,13066.583811,8219.719844,10701.134874,6808.401780,71.264650,40.874112,112.138761,5.915077,34.398409,40.313486,73.905182,34.338362,108.243544,3.701834,35.085970,38.787804,36.982831,7.176490,44.159321,112.784680,5.551882,118.336562
168999,4791.565811,3281.949701,4543.463407,2746.665683,4614.944039,3181.351515,4452.136287,3398.450954,13061.690714,8931.916449,10697.689067,7789.427983,71.348655,40.915183,112.263837,5.917398,34.432603,40.350001,73.972521,34.372302,108.344824,3.703811,35.122137,38.825948,37.008562,7.185129,44.193691,112.937232,5.558827,118.496059
169199,4789.513134,3055.001007,4541.292421,2706.809593,4612.841597,2836.278155,4449.448542,2178.304186,13057.736236,9716.202297,10693.266983,6956.605522,71.423756,40.952637,112.376393,5.919695,34.467139,40.386834,74.052883,34.407842,108.460726,3.711629,35.157472,38.869101,37.035926,7.193550,44.229477,113.100317,5.565716,118.666034
169399,4787.889989,3414.709294,4539.243112,2805.527576,4610.765905,2854.730333,4446.839356,2239.467551,13053.091766,9123.870254,10689.320870,7350.909594,71.489924,40.988651,112.478575,5.939496,34.499188,40.438684,74.119177,34.438065,108.557242,3.713112,35.188031,38.901144,37.063059,7.201439,44.264498,113.245719,5.572261,118.817979
169599,4786.208555,3362.034183,4536.903889,2555.582116,4608.319568,2536.272382,4444.226378,2231.034557,13047.650397,8438.811217,10685.075998,7089.669386,71.557590,41.029590,112.587180,5.941035,34.536000,40.477035,74.188426,34.473476,108.661902,3.714899,35.224469,38.939368,37.089673,7.209909,44.299582,113.394612,5.579032,118.973643
169799,4784.153119,3041.143115,4534.142333,2192.342669,4605.425709,2151.432559,4442.713598,3159.875901,13041.493118,7820.120092,10680.317972,6645.511996,71.622136,41.064577,112.686712,5.942867,34.567161,40.510028,74.254185,34.504473,108.758659,3.716718,35.255493,38.972211,37.137422,7.218046,44.355468,113.594613,5.585765,119.180378
169999,4781.979457,2936.540783,4531.881370,2612.323717,4603.247932,2754.315677,4440.710577,2740.145652,13036.987309,9211.555718,10675.899384,6924.517677,71.704047,41.101275,112.805322,5.945123,34.600800,40.545923,74.322466,34.537107,108.859573,3.718786,35.289282,39.008068,37.164686,7.226185,44.390871,113.797518,5.592536,119.390054
170199,4779.493032,2666.031516,4528.984254,2066.435535,4601.196658,2857.614063,4437.805578,1968.556646,13033.070252,9703.571988,10672.247071,7567.780910,71.782065,41.145068,112.927132,5.947559,34.640724,40.588282,74.410732,34.576478,108.987210,3.729421,35.330309,39.059730,37.193285,7.235434,44.428719,113.982286,5.599858,119.582144
