# TEST CONFIGURATION BEGIN
# HyperplaneGenerator(mag_change=0.0, n_drift_features=2, n_features=10, noise_percentage=0.05, random_state=None, sigma_percentage=0.1)
# [HTRA] HoeffdingAdaptiveTreeRegressor(binary_split=False, grace_period=200, leaf_prediction='perceptron', learning_ratio_const=True, learning_ratio_decay=0.001, learning_ratio_perceptron=0.02, max_byte_size=33554432, memory_estimate_period=1000000, no_preprune=False, nominal_attributes=None, random_state=None, remove_poor_atts=False, split_confidence=1e-07, stop_mem_management=False, tie_threshold=0.05)
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['mean_square_error', 'running_time'], n_wait=200, output_file='exec_HTRA_incremental3.out', pretrain_size=0, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_mse_[HTRA],current_mse_[HTRA],training_time_[HTRA],testing_time_[HTRA],total_running_time_[HTRA]
53199,0.120705,0.094215,26.670493,1.319608,27.990101
53399,0.120726,0.126359,26.785566,1.324793,28.110360
53599,0.120769,0.132387,26.898418,1.329949,28.228368
53799,0.120659,0.091100,27.096969,1.335194,28.432163
53999,0.120713,0.135141,27.217858,1.340400,28.558258
54199,0.120631,0.098666,27.349828,1.345614,28.695442
54399,0.120615,0.116076,27.484834,1.350828,28.835662
54599,0.120620,0.122029,27.623368,1.356062,28.979430
54799,0.120572,0.107411,27.733940,1.361218,29.095159
54999,0.120598,0.127942,27.866221,1.366427,29.232648
55199,0.120648,0.134249,27.981281,1.371637,29.352918
55399,0.120644,0.119630,28.103837,1.376818,29.480655
55599,0.120692,0.134000,28.218737,1.382013,29.600750
55799,0.120602,0.095586,28.335550,1.387220,29.722769
55999,0.120532,0.100838,28.457154,1.392445,29.849599
56199,0.120464,0.101602,28.573870,1.397651,29.971521
56399,0.120453,0.117338,28.691315,1.402882,30.094197
56599,0.120418,0.110483,28.824413,1.408115,30.232528
56799,0.120344,0.099282,28.946874,1.413322,30.360196
56999,0.120365,0.126463,29.087942,1.418556,30.506498
57199,0.120363,0.119654,29.202467,1.423750,30.626217
57399,0.120372,0.123145,29.345708,1.428993,30.774701
57599,0.120411,0.131552,29.461073,1.434157,30.895230
57799,0.120431,0.126240,29.587407,1.439382,31.026789
57999,0.120335,0.092439,29.726077,1.444596,31.170673
58199,0.120213,0.084948,29.842601,1.449811,31.292412
58399,0.120163,0.105499,29.959031,1.455009,31.414040
58599,0.120105,0.103270,30.078472,1.460195,31.538667
58799,0.120165,0.137707,30.195731,1.465405,31.661135
58999,0.120156,0.117607,30.394843,1.470736,31.865579
59199,0.120122,0.109992,30.525477,1.475951,32.001428
59399,0.120038,0.095240,30.675392,1.481215,32.156607
59599,0.120034,0.118807,30.802160,1.486437,32.288597
59799,0.119955,0.096516,30.915534,1.491631,32.407166
59999,0.119988,0.129877,31.046398,1.496878,32.543276
60199,0.119974,0.115770,31.162738,1.502081,32.664819
60399,0.120064,0.147120,31.276564,1.507302,32.783867
60599,0.120098,0.130151,31.388732,1.512500,32.901232
60799,0.120147,0.135071,31.521315,1.517734,33.039049
60999,0.120132,0.115747,31.635504,1.522910,33.158414
61199,0.120145,0.123863,31.768626,1.528144,33.296770
61399,0.120178,0.130408,31.899057,1.533368,33.432425
61599,0.120183,0.121550,32.017947,1.538588,33.556535
61799,0.120210,0.128764,32.139657,1.543805,33.683462
61999,0.120251,0.132702,32.256390,1.549051,33.805441
62199,0.120277,0.128363,32.378638,1.554301,33.932940
62399,0.120221,0.103055,32.496008,1.559556,34.055564
62599,0.120156,0.099701,32.628066,1.564788,34.192855
62799,0.120212,0.137617,32.752091,1.570029,34.322120
62999,0.120157,0.103015,32.870986,1.575240,34.446226
63199,0.120098,0.101461,33.005244,1.580487,34.585731
63399,0.120072,0.112065,33.140741,1.585730,34.726471
63599,0.120014,0.101623,33.260429,1.590981,34.851410
63799,0.119987,0.111263,33.389111,1.596256,34.985367
63999,0.119946,0.106743,33.513627,1.601473,35.115101
64199,0.119949,0.121029,33.726576,1.606791,35.333367
64399,0.119979,0.129649,33.845056,1.612063,35.457120
64599,0.119968,0.116497,33.962628,1.617300,35.579928
64799,0.119957,0.116278,34.101512,1.622555,35.724067
64999,0.119969,0.123785,34.242364,1.627798,35.870161
65199,0.119911,0.101203,34.358193,1.633018,35.991211
65399,0.119908,0.118739,34.486433,1.638252,36.124685
65599,0.119839,0.097384,34.624499,1.643528,36.268028
65799,0.119867,0.128962,34.756817,1.648783,36.405600
65999,0.119830,0.107920,34.889627,1.654076,36.543703
66199,0.119816,0.115140,35.030881,1.659377,36.690258
66399,0.119824,0.122372,35.152858,1.664645,36.817503
66599,0.119857,0.130932,35.282334,1.669885,36.952219
66799,0.119833,0.111647,35.398927,1.675106,37.074033
66999,0.119790,0.105683,35.521489,1.680389,37.201878
67199,0.119737,0.101921,35.641571,1.685634,37.327205
67399,0.119761,0.127557,35.777920,1.690906,37.468826
67599,0.119714,0.103903,35.907545,1.696200,37.603745
67799,0.119732,0.125970,36.034039,1.701454,37.735494
67999,0.119730,0.119187,36.153533,1.706723,37.860257
68199,0.119685,0.104290,36.271299,1.711949,37.983248
68399,0.119739,0.138070,36.396734,1.717243,38.113977
68599,0.119718,0.112568,36.513349,1.722489,38.235838
68799,0.119672,0.103843,36.635364,1.727782,38.363146
68999,0.119598,0.094245,36.788299,1.733109,38.521409
69199,0.119602,0.121047,36.912731,1.738414,38.651145
69399,0.119629,0.128835,37.034802,1.743685,38.778487
69599,0.119644,0.125032,37.164219,1.748945,38.913164
69799,0.119620,0.110939,37.332538,1.754278,39.086816
69999,0.119574,0.103648,37.457312,1.759581,39.216892
70199,0.119559,0.114328,37.702755,1.764935,39.467690
70399,0.119590,0.130464,37.834526,1.770211,39.604737
70599,0.119564,0.110339,37.974418,1.775561,39.749979
70799,0.119567,0.120850,38.093912,1.780819,39.874731
70999,0.119589,0.127135,38.236949,1.786134,40.023083
71199,0.119622,0.131556,38.368882,1.791460,40.160342
71399,0.119557,0.096219,38.505945,1.796819,40.302764
71599,0.119536,0.112244,38.626582,1.802134,40.428716
71799,0.119495,0.104526,38.751607,1.807464,40.559070
71999,0.119485,0.115986,38.882869,1.812786,40.695655
72199,0.119484,0.119237,39.014924,1.818096,40.833019
72399,0.119448,0.106513,39.143299,1.823405,40.966704
72599,0.119409,0.105179,39.310095,1.828766,41.138861
72799,0.119366,0.103615,39.433501,1.834075,41.267576
72999,0.119300,0.095613,39.550278,1.839326,41.389604
73199,0.119272,0.109005,39.697710,1.844613,41.542323
73399,0.119220,0.100196,39.827544,1.849920,41.677464
73599,0.119298,0.147660,39.950412,1.855248,41.805661
73799,0.119320,0.127641,40.075928,1.860553,41.936482
73999,0.119270,0.100868,40.192649,1.865814,42.058464
74199,0.119266,0.117534,40.326717,1.871087,42.197804
74399,0.119236,0.108143,40.462011,1.876399,42.338410
74599,0.119165,0.092923,40.586011,1.881696,42.467707
74799,0.119113,0.099505,40.716087,1.886989,42.603075
74999,0.119166,0.138929,40.856725,1.892287,42.749012
75199,0.119170,0.120692,40.978244,1.897586,42.875830
75399,0.119128,0.103471,41.120278,1.902911,43.023189
75599,0.119097,0.107295,41.284218,1.908297,43.192514
75799,0.119045,0.099540,41.405701,1.913623,43.319324
75999,0.118999,0.101484,41.548751,1.918986,43.467737
76199,0.118991,0.116051,41.773197,1.924357,43.697554
76399,0.118980,0.114779,41.907044,1.929670,43.836713
76599,0.118959,0.110917,42.046291,1.935025,43.981317
76799,0.118937,0.110409,42.193544,1.940360,44.133904
76999,0.118897,0.103566,42.318492,1.945721,44.264213
77199,0.118845,0.098772,42.452938,1.951086,44.404024
77399,0.118889,0.136185,42.602070,1.956446,44.558516
77599,0.118921,0.131178,42.737619,1.961789,44.699408
77799,0.118885,0.104667,42.875106,1.967134,44.842240
77999,0.118877,0.116124,43.023132,1.972488,44.995620
78199,0.118858,0.111108,43.147306,1.977817,45.125124
78399,0.118819,0.103778,43.286787,1.983178,45.269965
78599,0.118728,0.083206,43.410351,1.988507,45.398858
78799,0.118731,0.119743,43.539248,1.993864,45.533112
78999,0.118745,0.124073,43.663761,1.999211,45.662972
79199,0.118719,0.108631,43.812583,2.004582,45.817164
79399,0.118744,0.128792,43.936007,2.009897,45.945904
79599,0.118682,0.093747,44.062202,2.015252,46.077454
79799,0.118673,0.115282,44.201098,2.020608,46.221705
79999,0.118603,0.090627,44.327366,2.025952,46.353318
80199,0.118615,0.123622,44.469815,2.031298,46.501112
80399,0.118591,0.108892,44.598235,2.036644,46.634880
