# TEST CONFIGURATION BEGIN
# ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=4), position=375000.0, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=3), position=250000.0, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=2), position=125000.0, random_state=None, stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=1), width=10000.0), width=10000.0), width=10000.0)
# [KNN] KNNRegressor(aggregation_method='mean', leaf_size=30, max_window_size=1000, metric='euclidean', n_neighbors=5)
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['mean_square_error', 'running_time'], n_wait=200, output_file='exec_KNN_gradual3.out', pretrain_size=0, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_mse_[KNN],current_mse_[KNN],training_time_[KNN],testing_time_[KNN],total_running_time_[KNN]
59799,5008.407034,5306.802091,1.544563,27.054972,28.599535
59999,5008.442551,5019.062330,1.549769,27.145976,28.695745
60199,5007.017067,4579.371791,1.554956,27.237022,28.791978
60399,5005.760457,4627.520937,1.560111,27.328190,28.888300
60599,5006.045850,5092.234369,1.565272,27.419154,28.984426
60799,5006.744354,5218.391071,1.570445,27.510035,29.080480
60999,5007.086995,5111.249902,1.575658,27.601212,29.176870
61199,5011.499645,6357.357848,1.580839,27.692016,29.272856
61399,5010.327130,4651.537688,1.585985,27.782904,29.368889
61599,5007.900721,4262.993185,1.591157,27.873693,29.464850
61799,5007.006369,4731.545733,1.596354,27.964477,29.560831
61999,5006.393121,4816.899726,1.601522,28.055323,29.656845
62199,5004.636375,4460.045017,1.606699,28.146079,29.752777
62399,5001.879341,4144.441710,1.611895,28.237400,29.849296
62599,5000.879833,4689.033247,1.617085,28.328366,29.945451
62799,5002.148479,5399.234734,1.622293,28.419383,30.041676
62999,5006.694094,6434.017406,1.627444,28.510279,30.137724
63199,5010.168855,6104.718532,1.632626,28.601189,30.233815
63399,5007.394482,4130.692603,1.637817,28.692093,30.329910
63599,5008.377159,5319.885783,1.642991,28.782939,30.425930
63799,5008.180293,4945.576673,1.648181,28.873826,30.522007
63999,5004.583230,3857.120089,1.653346,28.964986,30.618333
64199,5005.094571,5168.723702,1.658559,29.055891,30.714450
64399,5003.296903,4426.245641,1.663746,29.146993,30.810739
64599,5004.896394,5519.932334,1.668915,29.237895,30.906810
64799,5006.504838,5526.032379,1.674109,29.328755,31.002864
64999,5006.753656,5087.370686,1.679295,29.419807,31.099102
65199,5001.813031,3396.110017,1.684473,29.510558,31.195031
65399,5004.280823,5808.781030,1.689650,29.601451,31.291101
65599,5007.444422,6041.941347,1.694840,29.692529,31.387369
65799,5006.287049,4626.668693,1.700026,29.783708,31.483734
65999,5004.716119,4487.880110,1.705218,29.874873,31.580091
66199,5004.766094,5021.257729,1.710366,29.966210,31.676576
66399,5005.955229,5399.558837,1.715556,30.057386,31.772943
66599,5005.401993,4821.727561,1.720741,30.148432,31.869173
66799,5004.327096,4646.386591,1.725940,30.239133,31.965073
66999,5004.629267,5105.554361,1.731191,30.330398,32.061589
67199,5002.790568,4386.826459,1.736396,30.421424,32.157820
67399,5004.840062,5693.469957,1.741603,30.512572,32.254176
67599,5005.155606,5111.494019,1.746794,30.603411,32.350205
67799,5003.998989,4613.062348,1.751990,30.694282,32.446272
67999,5006.523378,5862.291205,1.757162,30.784972,32.542134
68199,5008.961037,5837.765110,1.762373,30.876018,32.638391
68399,5010.324166,5475.151041,1.767578,30.967025,32.734603
68599,5009.917780,4870.933827,1.772777,31.058271,32.831048
68799,5011.698652,5622.537985,1.777950,31.149029,32.926979
68999,5009.491295,4250.160297,1.783149,31.239978,33.023127
69199,5008.465026,4654.402370,1.788388,31.331348,33.119736
69399,5008.674941,5081.305579,1.793584,31.422202,33.215786
69599,5010.491157,5640.717857,1.798798,31.512980,33.311778
69799,5009.595697,4697.975653,1.803975,31.603823,33.407798
69999,5010.508958,5329.237174,1.809196,31.694991,33.504187
70199,5013.840217,6179.780911,1.814374,31.785614,33.599988
70399,5012.638007,4590.662245,1.819574,31.876500,33.696074
