# TEST CONFIGURATION BEGIN
# ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=4), position=375000.0, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=3), position=250000.0, random_state=None, stream=ConceptDriftStream(alpha=0.0, drift_stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=2), position=125000.0, random_state=None, stream=RegressionGenerator(n_features=10, n_informative=10, n_samples=500000, n_targets=1, random_state=1), width=10000.0), width=10000.0), width=10000.0)
# [AXGBRegR] AdaptiveSemiRegressorJULIA(learning_rate=0.3, max_buffer=None, max_depth=6, max_window_size=1000, min_window_size=1, pre_train=None, ratio_unsampled=None, small_window_size=None)
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['mean_square_error', 'running_time'], n_wait=200, output_file='exec_AXGBRegR_gradual2.out', pretrain_size=0, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_mse_[AXGBRegR],current_mse_[AXGBRegR],training_time_[AXGBRegR],testing_time_[AXGBRegR],total_running_time_[AXGBRegR]
50399,2256.163379,1690.087515,1.488273,10.962261,12.450534
50599,2253.654005,1621.291633,1.490636,11.005695,12.496332
50799,2249.297527,1147.108616,1.493098,11.049010,12.542107
50999,2246.078324,1428.400867,1.495709,11.093115,12.588825
51199,2243.403817,1561.404459,1.503628,11.136623,12.640251
51399,2240.816121,1578.365886,1.505896,11.181123,12.687018
51599,2236.849507,1217.429676,1.508219,11.224432,12.732651
51799,2232.944625,1225.485101,1.510673,11.267724,12.778397
51999,2229.983157,1462.963033,1.513252,11.311432,12.824684
52199,2227.148226,1490.066173,1.521635,11.355993,12.877628
52399,2223.532522,1279.833749,1.523901,11.399388,12.923290
52599,2220.521687,1431.683022,1.526245,11.442820,12.969065
52799,2217.166608,1334.780735,1.528717,11.486472,13.015189
52999,2214.802649,1590.717579,1.531349,11.530675,13.062023
53199,2210.495012,1068.971058,1.539640,11.574363,13.114003
53399,2207.899951,1517.613734,1.541911,11.618785,13.160695
53599,2207.835793,2190.705606,1.544244,11.662239,13.206483
53799,2204.768414,1382.710982,1.546697,11.705629,13.252326
53999,2203.005750,1728.849047,1.549289,11.749621,13.298910
54199,2200.582864,1546.403598,1.557797,11.793458,13.351255
54399,2197.814723,1447.648588,1.560076,11.838054,13.398130
54599,2194.892808,1400.131875,1.562401,11.881576,13.443977
54799,2191.916881,1379.488892,1.564845,11.925072,13.489916
54999,2189.240081,1455.796704,1.567410,11.968713,13.536122
55199,2186.432707,1414.405045,1.575722,12.013254,13.588977
55399,2183.741378,1440.934431,1.577929,12.056994,13.634923
55599,2180.827699,1373.738534,1.580248,12.100400,13.680647
55799,2178.752223,1601.770148,1.582727,12.144708,13.727435
55999,2175.516853,1272.848437,1.585328,12.188710,13.774038
56199,2173.596878,1636.003847,1.593606,12.232840,13.826446
56399,2170.747898,1370.184563,1.595856,12.277326,13.873182
56599,2167.937260,1375.337410,1.598175,12.320815,13.918990
56799,2165.562710,1493.564991,1.600616,12.364582,13.965198
56999,2163.527926,1585.649326,1.603221,12.408748,14.011968
57199,2161.610266,1615.077166,1.611454,12.452514,14.063968
57399,2159.291474,1496.117009,1.613708,12.496905,14.110613
57599,2156.288060,1294.308341,1.616076,12.540495,14.156571
57799,2153.259353,1280.991505,1.618532,12.583958,14.202490
57999,2151.666772,1691.411088,1.621129,12.627925,14.249054
58199,2149.163907,1423.332994,1.629476,12.671965,14.301441
58399,2146.541580,1383.444421,1.631727,12.716354,14.348081
58599,2143.416731,1230.960806,1.634076,12.759837,14.393913
58799,2141.322051,1527.580627,1.636505,12.803317,14.439822
58999,2139.435531,1584.798891,1.639073,12.847561,14.486634
59199,2137.727876,1633.969482,1.647368,12.891415,14.538783
59399,2135.233546,1396.911879,1.649642,12.935873,14.585515
59599,2133.371657,1580.390722,1.651972,12.979479,14.631452
59799,2131.043337,1437.203964,1.654429,13.023053,14.677482
59999,2129.075647,1540.736241,1.656973,13.066890,14.723863
60199,2126.599754,1383.831897,1.665509,13.111544,14.777053
60399,2123.177432,1093.058532,1.667721,13.155218,14.822940
60599,2120.588648,1338.776023,1.670039,13.198777,14.868816
60799,2118.888893,1603.862880,1.672480,13.242665,14.915145
60999,2117.589580,1722.598440,1.675023,13.286725,14.961747
61199,2115.922780,1607.548913,1.683596,13.330555,15.014152
61399,2113.307049,1312.893451,1.685852,13.375149,15.061001
61599,2110.493825,1246.833924,1.688169,13.418723,15.106892
61799,2108.573789,1517.202798,1.690592,13.462320,15.152913
61999,2106.667148,1517.514878,1.693142,13.506358,15.199499
62199,2104.238688,1351.416139,1.701632,13.550316,15.251949
62399,2101.583936,1275.956153,1.703910,13.594731,15.298641
62599,2100.174371,1660.389911,1.706242,13.638279,15.344521
62799,2098.390390,1540.004487,1.708684,13.681889,15.390574
62999,2097.200241,1723.493362,1.711229,13.725561,15.436790
63199,2095.500280,1560.012549,1.719851,13.769873,15.489724
63399,2092.647955,1191.313328,1.722111,13.814091,15.536202
63599,2090.797195,1504.106229,1.724439,13.857669,15.582108
